age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
23,4,543028,11,9,4,12,3,2,1,0,0,40,39,0
45,4,327886,14,15,4,10,1,4,1,0,0,40,39,1
19,0,137578,15,10,4,0,3,4,1,0,0,16,39,0
49,4,167159,15,10,2,7,0,4,1,0,0,40,39,0
38,7,143059,9,13,4,4,1,4,0,0,0,45,39,0
41,4,356934,15,10,2,13,0,4,1,0,0,45,39,1
52,5,230767,9,13,2,4,0,4,1,0,1902,60,5,1
26,4,102420,9,13,4,12,1,1,0,0,0,40,35,0
30,4,87418,9,13,2,4,0,4,1,0,0,45,39,1
28,4,289991,11,9,2,3,0,4,1,0,0,40,39,1
33,4,427812,6,5,2,6,0,4,1,0,0,40,33,0
57,4,151874,11,9,2,8,5,2,0,0,0,50,39,0
28,4,161538,9,13,4,13,1,4,0,0,0,35,39,0
51,4,353317,12,14,2,4,0,4,1,0,0,70,39,1
18,0,71076,11,9,4,0,3,4,1,0,0,40,39,0
26,4,209384,15,10,2,6,0,4,1,0,0,40,39,0
33,4,30612,15,10,2,12,0,4,1,0,0,40,39,0
21,4,294789,15,10,4,8,1,4,0,0,0,25,39,0
33,4,129707,9,13,4,1,1,4,1,0,0,60,39,1
31,4,106437,11,9,4,1,1,4,0,0,0,40,39,0
47,4,150429,15,10,2,3,0,0,1,0,0,50,39,1
58,4,285885,6,5,0,8,4,4,0,0,0,40,39,0
44,7,167265,12,14,2,10,0,4,1,0,0,60,39,1
21,4,140764,11,9,4,1,2,4,0,0,0,45,39,0
38,4,182526,9,13,3,10,1,4,0,0,0,40,39,0
54,2,29887,11,9,2,4,0,4,1,0,0,56,39,0
40,4,70539,15,10,2,12,0,4,1,4386,0,50,39,0
35,4,99357,12,14,2,10,5,4,0,15024,0,50,39,1
27,4,313479,9,13,4,10,3,4,1,0,0,50,39,0
46,2,160187,12,14,6,4,4,2,0,0,0,35,39,0
67,9,101761,15,10,2,15,0,4,1,0,0,40,39,1
50,4,767403,11,9,2,7,0,4,1,3103,0,40,39,1
53,4,329222,9,13,2,3,0,1,1,0,1740,40,25,0
26,4,311743,11,9,5,8,4,4,0,0,0,39,39,0
44,4,403782,8,11,0,12,1,4,1,0,0,45,39,0
32,4,107843,11,9,2,7,0,4,1,5178,0,50,39,1
19,2,220558,1,7,4,6,2,4,1,0,0,35,39,0
54,2,68015,12,14,2,10,0,4,1,0,0,45,39,1
23,7,251325,15,10,4,12,1,1,0,0,0,8,42,0
60,5,123218,15,10,2,4,0,4,1,0,0,40,39,0
33,4,214129,15,10,0,1,1,4,0,0,0,40,39,0
41,4,130408,11,9,0,12,4,2,0,0,0,38,39,0
30,4,123178,0,6,4,3,1,4,1,0,0,50,39,0
33,2,300681,11,9,4,8,1,2,1,0,0,40,39,0
41,4,111483,11,9,2,7,0,4,1,0,0,45,39,0
37,1,187046,15,10,2,10,0,4,1,0,0,40,39,1
59,4,653215,1,7,6,14,4,4,0,0,0,40,39,0
45,4,257609,9,13,2,4,0,4,1,0,0,40,39,1
24,4,180954,15,10,4,8,1,4,0,0,0,40,39,0
64,0,49194,1,7,2,0,0,4,1,0,0,30,39,0
49,4,228583,11,9,0,8,4,4,1,0,0,40,4,0
38,2,162613,12,14,4,10,1,4,0,0,2258,60,39,0
25,4,178478,9,13,4,13,3,4,0,0,0,40,39,0
23,4,169188,15,10,2,4,5,4,0,0,0,25,39,0
57,4,169329,11,9,2,13,0,2,1,0,1887,40,38,1
30,4,166961,9,13,4,10,3,4,0,0,0,37,39,0
47,4,91972,11,9,2,9,5,4,0,0,0,35,39,1
33,4,188246,12,14,2,4,0,4,1,7298,0,45,39,1
56,7,68658,15,10,2,4,0,4,1,0,0,40,39,1
42,4,160893,15,10,2,8,5,4,0,0,0,23,39,0
47,4,184169,9,13,0,1,1,4,0,0,0,35,39,0
29,4,53181,12,14,2,10,0,4,1,0,0,55,39,1
42,4,230684,11,9,2,12,0,4,1,5178,0,50,39,1
21,4,402124,8,11,4,7,1,4,1,0,0,40,39,0
35,0,317780,15,10,4,0,4,2,0,0,0,40,39,0
33,4,150324,8,11,2,13,0,4,1,0,0,40,39,0
37,7,166744,11,9,3,8,4,4,0,0,0,20,39,0
60,4,124648,11,9,6,12,4,4,0,0,0,38,39,0
61,4,355645,11,9,2,12,0,2,1,0,0,40,39,0
25,4,190916,11,9,4,1,1,4,1,0,0,40,39,0
36,5,306156,15,10,2,12,0,4,1,15024,0,60,39,1
53,4,113995,9,13,2,4,0,4,1,0,0,45,39,1
33,0,314913,1,7,0,0,3,4,1,0,0,53,39,0
40,4,241895,15,10,2,1,0,4,1,0,0,40,39,0
39,4,188038,15,10,0,6,1,4,1,0,0,40,39,0
44,4,239723,15,10,3,3,4,4,0,1506,0,45,39,0
25,4,180212,11,9,4,1,4,2,0,0,0,40,39,0
55,4,189528,5,4,2,3,0,4,1,0,0,60,39,0
46,6,182689,15,10,2,3,0,4,1,3103,0,35,39,1
30,4,61272,6,5,2,7,5,4,0,0,0,40,32,0
37,7,122493,11,9,2,11,0,4,1,0,0,55,39,1
55,6,126117,11,9,6,12,1,4,1,0,0,40,39,0
23,4,353010,1,7,4,3,4,4,1,0,0,35,39,0
35,2,304252,7,12,0,4,1,1,0,0,0,40,40,0
33,6,114639,1,7,4,5,4,4,1,0,0,40,39,0
37,4,291981,11,9,0,7,1,4,1,0,0,40,39,0
20,4,225811,11,9,4,12,3,4,0,0,0,23,39,0
36,4,185405,11,9,2,1,0,4,1,0,0,50,39,1
58,4,175127,11,9,2,7,0,4,1,0,0,40,39,0
20,4,157541,15,10,4,8,3,4,1,0,0,27,39,0
36,9,103886,11,9,2,15,0,4,1,0,0,15,39,0
19,4,43937,15,10,4,8,2,4,0,0,0,20,39,0
29,4,190303,9,13,0,10,1,4,1,2463,0,15,39,0
44,4,144778,15,10,5,4,1,4,1,0,0,45,39,1
31,4,154227,15,10,2,14,0,4,1,0,0,40,39,0
30,4,124187,11,9,4,5,3,2,1,0,0,60,39,0
46,4,185291,1,7,2,6,0,4,1,0,0,45,39,1
51,0,157327,4,3,2,0,0,2,1,0,0,8,39,0
39,4,177140,11,9,5,1,1,4,1,0,0,40,39,1
28,4,60772,9,13,4,4,3,4,0,0,0,45,39,0
37,4,360743,15,10,2,6,0,2,1,0,0,40,39,1
35,4,194490,11,9,0,1,4,4,0,0,0,38,39,0
44,6,149943,14,15,2,10,0,1,1,0,0,60,36,1
22,4,82393,6,5,4,6,3,1,1,0,0,40,30,0
46,7,192779,9,13,2,4,0,4,1,7688,0,40,39,1
23,0,32897,7,12,2,0,0,4,1,0,0,20,39,0
57,7,250976,11,9,2,3,0,4,1,0,0,40,39,0
26,4,176520,11,9,4,1,1,4,1,0,0,53,39,0
43,6,64112,15,10,2,5,0,4,1,0,0,50,39,0
42,4,413297,15,10,2,13,0,4,1,0,0,40,39,0
40,1,134638,9,13,2,4,0,4,1,0,0,39,39,0
40,7,182460,12,14,2,10,5,1,0,0,0,38,3,1
56,4,346033,6,5,0,1,1,4,1,0,0,40,39,0
42,6,175674,11,9,2,12,0,4,1,0,0,60,39,0
33,4,111746,7,12,2,3,0,4,1,0,0,45,32,0
38,4,165466,11,9,2,1,0,4,1,0,0,60,39,1
29,4,195721,0,6,2,3,0,4,1,0,0,40,39,0
50,6,240612,9,13,0,10,1,4,0,0,0,60,39,0
23,4,82497,15,10,4,12,3,4,0,0,0,28,39,0
41,4,124956,9,13,5,10,1,2,0,99999,0,60,39,1
58,4,147653,15,10,2,1,5,4,0,0,0,32,39,0
20,4,85041,15,10,4,4,3,4,0,0,0,20,39,0
37,4,52870,9,13,2,4,0,4,1,0,0,40,39,0
27,2,209109,12,14,4,10,3,4,1,0,0,35,39,0
27,4,220748,11,9,4,6,2,2,1,0,0,48,39,0
67,0,274451,5,4,2,0,0,4,1,0,0,40,39,0
39,2,183620,15,10,4,11,1,2,0,0,0,40,39,1
58,4,106740,11,9,2,3,0,4,1,0,0,40,39,1
40,4,175696,15,10,2,4,0,4,1,0,0,45,39,1
24,4,229393,1,7,4,5,4,4,1,2463,0,40,39,0
42,4,169995,11,9,2,12,0,4,1,0,0,48,39,0
57,6,149168,15,10,2,4,0,4,1,0,0,55,39,0
23,4,199336,8,11,4,3,4,4,1,0,0,50,39,0
46,4,150499,7,12,2,3,0,4,1,0,0,40,39,0
33,4,69727,5,4,2,5,0,4,1,0,0,40,26,0
21,4,391312,11,9,4,8,1,2,0,0,0,30,39,0
38,4,129102,11,9,2,4,0,4,1,0,0,50,39,0
20,4,55465,11,9,4,8,3,4,1,0,0,35,39,0
33,2,171889,11,9,0,14,4,4,0,0,0,43,39,0
27,4,188576,9,13,5,10,1,1,1,0,0,40,30,1
31,7,190027,15,10,4,8,3,2,0,0,0,40,39,0
52,4,185407,11,9,2,3,0,4,1,0,0,40,0,0
38,5,64875,8,11,0,5,1,4,1,0,0,50,39,0
22,4,298227,11,9,4,6,4,4,1,0,0,35,39,0
29,4,275110,15,10,5,6,1,2,1,0,0,42,39,0
48,6,56841,15,10,0,14,1,4,1,0,0,40,39,0
28,4,51461,12,14,2,10,0,4,1,0,0,60,39,0
60,9,162397,15,10,2,15,0,4,1,0,0,2,39,0
19,4,84747,11,9,4,12,3,4,0,0,0,24,39,0
42,4,350550,15,10,2,7,0,4,1,0,0,45,39,0
53,4,173630,11,9,2,8,0,4,1,0,0,40,39,1
28,4,315287,11,9,4,1,2,2,1,0,0,40,0,0
21,4,225890,15,10,4,8,2,4,0,0,0,30,39,0
34,1,191342,9,13,2,1,0,1,1,0,0,38,39,0
76,4,97077,0,6,6,12,4,2,0,0,0,12,39,0
21,4,238917,4,3,2,8,0,4,1,0,0,40,26,0
24,4,159580,9,13,4,8,3,2,0,0,0,75,39,0
32,6,68879,9,13,2,4,0,4,1,0,0,50,39,1
20,1,244689,1,7,4,8,3,4,0,0,0,10,39,0
68,6,119056,11,9,4,12,1,4,1,0,0,24,39,1
24,4,235894,11,9,2,3,0,4,1,0,0,40,39,0
19,4,517036,11,9,0,3,1,4,0,0,0,40,8,0
41,4,43945,5,4,2,3,0,4,1,0,0,40,0,0
49,2,97176,11,9,6,8,1,4,0,0,0,47,39,0
69,0,180187,7,12,6,0,1,4,0,0,0,6,22,0
33,4,213722,11,9,2,14,0,4,1,0,0,35,12,0
41,4,117747,9,13,0,8,4,1,0,0,0,40,40,0
66,4,86010,0,6,6,14,1,4,0,0,0,11,39,0
47,5,85109,10,16,2,10,0,4,1,0,0,50,39,0
41,1,58447,10,16,2,10,0,4,1,7688,0,50,39,1
41,4,137142,11,9,0,14,1,4,1,0,0,50,39,0
26,4,192262,11,9,2,8,0,4,1,0,0,40,39,0
18,6,40293,11,9,4,5,2,4,1,0,0,40,39,0
35,4,190759,1,7,5,3,4,4,1,0,0,40,39,0
31,4,255004,9,13,4,4,1,4,1,0,1741,38,39,0
34,4,346034,9,13,4,8,1,4,1,0,0,40,8,0
31,4,86958,6,5,2,4,5,4,0,0,0,40,39,0
27,4,34273,8,11,4,10,1,4,0,0,1876,36,2,0
21,4,112906,8,11,4,8,3,4,0,0,0,44,39,0
35,4,191103,11,9,2,12,0,4,1,0,0,40,39,0
48,4,164964,11,9,2,7,0,4,1,0,0,40,39,0
32,4,226696,9,13,4,4,1,4,1,0,0,55,39,1
56,1,107314,15,10,0,1,1,2,0,0,0,40,39,0
44,4,173704,9,13,2,4,0,4,1,0,0,40,39,1
60,4,125832,11,9,0,10,1,4,0,0,0,72,2,0
57,4,194161,11,9,2,14,0,4,1,0,0,42,22,1
43,4,43945,15,10,2,3,0,4,1,0,0,40,39,1
40,1,346532,15,10,2,1,0,2,1,0,0,40,39,1
37,4,245482,11,9,2,14,0,1,1,0,0,40,0,0
31,4,339482,11,9,2,3,0,4,1,0,1848,40,39,1
43,5,104892,11,9,2,5,0,4,1,0,0,45,39,0
43,2,203376,12,14,6,10,4,2,0,0,0,40,39,0
21,4,202871,11,9,4,7,3,4,1,0,0,20,39,0
41,2,66118,15,10,2,14,5,4,0,0,0,25,39,0
30,4,231620,9,13,4,12,1,4,0,0,0,40,26,0
45,4,160428,7,12,0,10,4,4,0,0,0,43,39,0
55,2,200448,15,10,0,1,1,2,1,0,0,40,39,0
37,4,385251,11,9,2,4,0,4,1,0,0,40,39,1
37,4,231180,11,9,2,7,0,4,1,0,0,40,39,0
31,6,177675,9,13,2,10,0,4,1,0,0,40,39,1
32,4,72744,11,9,4,3,3,4,1,0,0,40,39,0
17,4,138293,1,7,4,6,3,4,1,0,0,15,39,0
52,4,123011,15,10,2,4,0,4,1,0,0,45,39,1
29,4,173851,11,9,2,3,0,4,1,0,0,40,39,0
38,4,32916,15,10,2,4,0,4,1,0,0,45,39,0
68,6,191517,15,10,6,1,1,4,1,0,0,40,39,0
57,4,195876,11,9,2,3,0,4,1,0,0,40,39,0
82,0,52921,15,10,6,0,1,0,1,0,0,3,39,0
55,1,186791,11,9,0,1,1,4,0,0,0,40,39,0
41,4,93793,12,14,2,10,0,4,1,0,0,38,39,1
28,6,38079,15,10,2,5,0,4,1,0,0,55,39,0
50,4,254148,4,3,2,6,0,4,1,0,0,40,26,0
28,4,231197,0,6,3,3,4,4,1,0,0,40,26,0
56,2,267763,11,9,2,8,0,4,1,0,0,40,39,0
63,2,109849,9,13,4,10,1,2,0,0,0,21,39,0
38,4,99388,7,12,2,8,0,4,1,0,0,40,8,0
62,4,109463,15,10,5,12,4,4,0,0,1617,33,39,0
22,4,23940,11,9,4,4,1,1,1,0,0,40,39,0
49,4,200471,3,2,2,3,0,4,1,0,0,40,32,0
24,2,335439,11,9,4,1,1,4,0,0,0,38,39,0
45,4,101656,0,6,4,7,1,1,1,0,0,40,40,0
33,4,187560,8,11,2,12,0,4,1,0,0,36,39,0
27,4,146719,11,9,0,12,3,4,0,0,0,35,39,0
48,4,377140,4,3,4,9,4,4,0,0,0,35,27,0
36,4,119957,9,13,5,8,4,2,0,0,0,35,39,0
41,4,165815,11,9,2,3,0,4,1,0,0,40,39,1
47,4,121836,12,14,2,1,5,4,0,7688,0,38,39,1
64,4,170645,4,3,2,7,0,4,1,2105,0,40,39,0
48,4,175615,15,10,2,6,5,4,0,0,0,40,24,0
43,4,303426,11,9,0,8,4,1,1,5721,0,40,30,0
45,4,174127,15,10,4,7,3,4,1,0,0,40,39,0
33,4,149902,15,10,0,4,4,2,0,0,0,40,39,0
20,4,188300,15,10,4,13,3,4,0,0,0,40,39,0
38,4,224566,8,11,2,6,0,4,1,0,0,50,39,0
43,4,45156,15,10,2,14,0,4,1,0,0,60,39,0
25,4,102476,9,13,4,5,3,4,1,27828,0,50,39,1
18,4,152171,15,10,4,8,1,4,1,0,0,25,39,0
39,4,216149,14,15,0,10,1,4,1,0,0,70,39,1
48,4,425199,15,10,0,12,4,4,1,0,0,45,39,0
35,4,99156,9,13,4,12,1,4,1,0,0,50,39,0
41,4,344624,9,13,2,4,0,4,1,7688,0,50,39,1
40,1,150533,9,13,2,1,0,4,1,0,1977,40,39,1
49,4,225124,11,9,6,7,4,2,0,0,0,40,39,0
35,4,178649,9,13,0,10,4,1,0,0,0,36,30,0
27,4,85625,15,10,4,12,1,4,1,0,0,20,39,0
23,4,235722,15,10,4,8,1,4,1,0,0,20,39,0
23,4,409230,9,13,4,12,1,4,1,0,0,25,39,0
37,4,185068,9,13,4,8,1,4,1,0,0,20,33,0
61,4,149981,11,9,2,1,5,4,0,2414,0,5,39,0
32,5,206297,9,13,4,4,1,4,1,0,0,60,39,0
21,4,163870,15,10,4,6,3,4,1,0,0,30,39,0
37,4,87076,11,9,4,7,3,4,1,0,0,40,39,0
39,4,191342,9,13,2,3,0,1,1,0,0,40,30,1
41,4,228847,15,10,2,12,0,4,1,0,0,40,39,1
45,7,154117,11,9,0,4,4,4,0,0,0,38,39,1
41,4,113555,15,10,2,3,0,0,1,7298,0,50,39,1
29,4,221977,15,10,2,1,5,4,0,0,0,40,39,1
34,4,180284,15,10,2,5,0,4,1,0,0,40,39,1
27,4,373545,11,9,4,6,1,4,1,0,0,40,39,0
27,0,60726,11,9,4,0,3,2,1,0,0,40,39,0
22,4,193385,11,9,4,6,1,0,0,0,0,40,39,0
76,4,208843,5,4,6,11,1,4,1,0,0,30,39,0
36,4,272950,15,10,4,12,1,4,1,0,0,50,39,0
50,6,131982,11,9,2,8,0,1,1,0,0,60,35,0
36,4,51838,15,10,0,1,4,4,0,0,0,40,39,0
34,4,208353,11,9,4,7,3,4,1,0,0,40,39,0
23,4,85088,15,10,4,8,3,4,0,0,0,37,39,0
59,4,193335,11,9,2,3,0,4,1,0,0,40,39,1
17,9,246974,2,8,4,15,3,4,1,0,0,30,39,0
43,6,160369,0,6,0,5,4,4,1,0,0,25,39,0
20,4,190457,11,9,4,8,3,4,0,0,0,30,39,0
18,4,426895,2,8,4,5,3,4,1,0,0,55,39,0
34,0,157289,11,9,2,0,0,4,1,0,0,40,39,0
24,4,237386,15,10,4,4,1,4,1,0,0,42,39,0
22,4,136230,11,9,4,1,3,4,1,0,0,40,39,0
26,4,557236,11,9,4,14,1,4,1,0,0,40,39,0
30,2,261319,5,4,2,14,0,4,1,0,0,40,39,0
42,2,126319,9,13,2,10,5,4,0,0,0,40,39,1
58,4,206814,9,13,2,1,0,4,1,7688,0,50,39,1
18,9,211459,11,9,4,15,3,4,1,0,0,30,39,0
34,4,234096,6,5,0,3,1,4,1,0,0,40,39,0
23,4,197613,9,13,4,1,1,4,0,0,0,40,39,0
54,7,305319,9,13,2,10,0,4,1,0,0,70,39,0
48,1,167749,11,9,2,1,5,4,0,0,0,40,39,1
38,4,48093,11,9,2,7,0,4,1,0,0,40,39,0
31,4,204052,11,9,2,6,0,4,1,0,0,40,39,0
45,4,102771,11,9,2,4,0,4,1,0,0,40,39,1
19,4,44797,15,10,4,5,1,4,0,0,0,15,39,0
43,4,176270,9,13,2,4,0,4,1,99999,0,60,39,1
28,1,72514,15,10,4,1,1,2,0,0,0,72,39,0
19,9,264767,11,9,4,15,3,4,1,0,0,40,39,0
41,4,413365,11,9,2,14,0,2,1,0,0,40,39,0
43,4,81243,9,13,0,13,1,4,1,0,1876,40,39,0
48,4,86009,8,11,2,3,0,4,1,0,0,40,39,1
39,1,209609,11,9,2,1,0,4,1,0,0,50,39,0
47,4,284907,11,9,2,4,0,4,1,0,0,40,39,0
31,4,118941,15,10,0,8,3,4,0,0,0,20,39,0
23,4,334105,7,12,4,13,3,4,0,0,0,40,39,0
31,2,198770,9,13,0,10,4,4,0,0,0,60,39,0
39,4,211440,9,13,2,12,0,4,1,0,0,50,39,1
43,4,175133,15,10,0,13,4,2,0,0,0,35,39,0
53,5,290640,15,10,2,12,0,4,1,0,0,50,39,1
26,4,105787,11,9,4,3,3,4,1,0,0,36,39,0
20,4,148294,15,10,4,8,3,4,1,0,0,40,39,0
65,0,149049,11,9,2,0,0,4,1,0,0,40,39,0
53,6,93449,14,15,2,10,0,1,1,0,0,40,19,1
48,4,174525,3,2,2,1,0,4,1,0,0,52,6,0
53,4,92565,12,14,2,10,0,1,1,0,0,40,39,1
38,4,26987,11,9,0,8,4,4,0,0,0,40,39,0
20,4,157541,15,10,4,3,3,4,1,0,0,40,39,0
40,4,67243,15,10,0,13,1,4,1,0,0,40,39,0
46,6,103540,15,10,2,4,0,4,1,0,0,40,39,0
23,4,143032,12,14,4,10,3,4,0,0,0,36,39,0
43,5,153205,14,15,2,10,0,1,1,0,0,70,19,1
30,4,277314,11,9,5,7,1,2,1,0,0,40,39,0
23,4,355856,9,13,4,12,3,1,1,0,0,20,39,0
34,6,112650,5,4,4,3,3,4,1,0,0,40,39,0
25,4,344804,11,9,2,8,0,4,1,0,0,50,26,0
24,6,191954,5,4,4,5,3,4,1,0,0,50,39,0
27,4,56870,11,9,2,7,0,4,1,0,0,40,39,0
17,9,35603,1,7,4,15,3,4,0,0,0,16,39,0
53,4,107123,11,9,0,8,1,2,1,0,0,40,39,0
37,5,199265,15,10,2,4,0,4,1,0,0,50,39,0
30,4,271710,9,13,2,12,0,4,1,7298,0,50,39,1
50,4,258819,11,9,0,3,1,4,1,0,0,40,39,1
29,4,115677,1,7,4,7,3,4,1,0,0,42,39,0
26,4,226196,11,9,4,14,3,4,1,0,0,40,39,0
50,4,75763,8,11,2,14,0,4,1,0,0,65,39,0
44,4,146659,10,16,2,10,0,4,1,0,0,50,39,0
56,2,291529,12,14,2,10,0,4,1,0,0,50,39,1
26,4,476558,5,4,4,3,1,4,1,0,0,40,26,0
51,2,26832,11,9,2,3,0,4,1,0,0,40,39,1
38,1,32899,11,9,2,1,0,4,1,0,0,40,39,0
28,0,147471,11,9,0,0,3,4,0,0,0,10,39,0
23,4,167424,15,10,4,8,3,4,0,0,0,35,39,0
51,4,310774,14,15,2,10,0,4,1,0,0,50,39,1
45,4,267967,9,13,2,10,0,4,1,0,0,45,39,1
44,1,320071,11,9,2,3,0,4,1,0,0,40,39,1
36,4,111545,9,13,2,10,0,4,1,0,1902,40,39,1
45,4,187581,15,10,2,3,0,4,1,0,0,40,39,1
46,4,431515,9,13,4,6,1,4,1,0,0,40,39,0
63,4,196725,11,9,6,8,4,4,0,0,0,24,39,0
18,4,157273,0,6,4,8,2,2,1,0,0,15,39,0
21,4,285127,11,9,4,6,1,2,0,0,0,40,39,0
18,4,94196,11,9,4,6,3,4,0,0,0,25,39,0
55,4,92215,11,9,0,1,1,4,0,0,0,40,39,0
57,4,211678,0,6,0,1,1,4,1,0,0,64,39,0
27,4,390657,11,9,2,6,0,2,1,0,0,40,39,0
20,4,33551,11,9,4,14,3,4,1,0,0,40,39,0
46,5,120902,9,13,2,4,0,4,1,3103,0,37,39,1
51,6,67198,7,12,6,10,4,4,0,0,0,50,39,0
19,4,191889,11,9,4,3,3,4,1,0,0,25,39,0
38,4,397877,9,13,2,4,0,4,1,15024,0,50,39,1
58,4,121111,11,9,2,12,5,4,0,0,0,40,12,0
32,4,97306,9,13,4,1,1,4,0,0,0,48,39,0
36,4,151835,11,9,2,8,0,4,1,0,0,60,39,1
23,4,196674,15,10,5,3,1,4,1,0,0,40,39,0
32,4,227282,15,10,2,14,0,4,1,0,0,50,39,0
52,4,273514,11,9,5,3,1,4,1,0,0,40,39,0
17,4,117549,0,6,4,12,2,2,0,0,0,12,39,0
52,6,30008,12,14,2,5,0,4,1,0,0,45,39,0
31,4,164309,15,10,0,1,4,4,0,0,0,38,39,0
41,4,67065,8,11,2,12,0,4,1,0,0,40,39,0
43,4,108945,15,10,0,10,4,4,0,0,0,38,39,0
62,5,354075,9,13,2,4,0,4,1,0,0,50,39,1
28,4,402771,11,9,3,1,3,4,0,0,0,40,39,0
61,7,349434,9,13,0,4,4,2,0,0,0,40,39,0
28,4,275116,0,6,2,14,0,4,1,0,0,40,39,0
26,7,179633,15,10,4,11,3,4,1,0,0,40,39,0
90,1,195433,11,9,2,3,0,4,1,0,0,30,39,0
31,4,37939,15,10,4,8,1,4,1,0,0,40,39,0
49,4,123681,12,14,2,10,0,4,1,0,0,43,39,1
51,4,135388,2,8,6,7,1,4,1,0,1564,40,39,1
41,5,277858,9,13,6,4,1,2,0,0,0,45,39,0
41,7,222434,7,12,2,11,0,4,1,0,0,40,39,0
35,5,82051,15,10,2,12,5,4,0,0,0,40,39,0
26,4,53833,15,10,2,4,0,4,1,0,0,42,39,0
67,7,54269,0,6,6,8,1,4,0,0,0,12,39,0
21,4,189888,11,9,4,6,1,4,1,3325,0,60,39,0
38,4,179123,15,10,4,4,1,4,0,0,0,50,39,1
61,1,294466,15,10,0,1,1,2,0,0,0,40,39,0
34,2,432204,7,12,2,8,0,4,1,0,0,80,39,0
56,4,77415,1,7,2,5,0,4,1,0,0,50,39,0
32,4,339482,4,3,5,5,2,4,1,0,0,60,26,0
44,4,224658,11,9,2,3,0,4,1,0,0,45,39,1
60,6,95445,15,10,2,14,0,4,1,3137,0,46,39,0
20,4,72520,15,10,4,8,3,4,1,0,0,30,39,0
22,4,222993,11,9,4,6,3,4,1,0,0,40,39,0
61,2,224711,9,13,4,10,1,4,0,0,0,63,39,1
42,4,297335,7,12,3,4,4,1,0,0,0,31,25,0
30,4,184542,15,10,4,1,1,4,0,0,0,40,39,0
30,4,119422,8,11,2,14,0,4,1,0,0,40,39,0
17,4,79682,0,6,4,9,2,4,1,0,0,30,39,0
44,4,138845,11,9,2,7,0,4,1,0,0,45,39,0
51,4,215647,11,9,0,10,1,4,0,0,0,43,39,0
21,4,249957,11,9,4,1,3,4,1,0,0,40,39,0
26,4,278916,15,10,5,6,3,2,1,0,0,20,39,0
60,4,186000,0,6,5,8,1,4,0,0,0,40,39,0
30,4,163867,11,9,2,3,0,4,1,0,0,40,39,0
40,4,252392,4,3,2,8,0,4,1,0,0,40,26,0
39,4,230467,9,13,4,12,3,4,1,0,1092,40,11,0
31,7,151763,12,14,4,1,1,4,1,0,0,25,39,0
33,4,168981,11,9,4,12,3,4,0,0,0,40,39,0
19,6,100999,1,7,4,1,3,4,0,0,0,30,39,0
36,4,170031,11,9,2,3,0,4,1,0,0,40,39,0
51,4,302146,1,7,4,8,1,2,0,0,0,40,39,0
41,7,159131,15,10,2,1,0,2,1,0,0,40,39,0
45,4,185385,11,9,2,7,0,4,1,0,0,40,39,0
30,6,189265,7,12,0,1,1,4,0,0,0,40,39,0
34,4,62124,11,9,5,8,1,2,1,0,0,40,39,0
39,4,260084,15,10,0,1,4,4,0,0,0,24,39,0
38,4,33394,11,9,2,3,0,4,1,0,0,60,39,0
23,4,272185,8,11,4,3,3,4,1,0,0,33,39,0
31,4,170983,9,13,2,4,0,4,1,0,0,60,39,1
37,4,101020,9,13,5,4,1,4,1,4787,0,55,39,1
33,4,272669,7,12,4,1,4,1,1,0,0,30,17,0
49,4,157569,11,9,2,3,0,4,1,0,0,40,39,0
24,4,51973,9,13,4,1,1,4,0,0,0,45,39,0
50,4,197826,12,14,2,13,0,4,1,0,0,40,39,0
36,7,180220,11,9,2,4,0,4,1,0,0,50,39,0
27,4,58124,9,13,4,10,1,2,0,0,0,40,39,0
47,1,87504,9,13,0,13,4,4,0,0,0,50,39,0
38,2,105161,9,13,2,10,0,4,1,0,0,30,39,0
22,4,170302,11,9,4,6,4,4,1,0,1974,45,39,0
58,6,143731,11,9,2,12,0,4,1,0,0,72,39,1
72,7,120733,5,4,6,8,4,2,0,0,0,40,39,0
48,0,144397,15,10,0,0,4,2,0,0,0,30,39,0
31,4,43607,9,13,6,1,4,4,1,0,0,60,39,0
60,0,124487,15,10,0,0,1,4,0,0,0,40,39,1
35,4,169672,1,7,2,12,0,4,1,0,0,65,39,0
35,4,194690,5,4,0,13,4,4,0,0,0,40,39,0
24,4,462820,9,13,4,5,1,4,1,0,0,40,39,0
34,4,223327,11,9,2,13,0,4,1,0,1672,42,39,0
33,4,175856,9,13,2,4,0,4,1,0,0,50,39,1
17,4,108909,11,9,4,12,3,4,0,0,0,20,39,0
28,6,254989,1,7,4,12,3,4,1,0,0,40,39,0
39,2,357173,7,12,0,10,1,4,1,0,0,59,39,0
25,4,323229,9,13,4,1,1,4,1,0,0,40,39,0
71,4,180733,12,14,4,8,1,4,0,0,0,20,39,0
45,4,54098,11,9,2,4,0,4,1,0,0,45,39,1
32,4,311764,0,6,2,4,5,4,0,0,0,35,39,0
27,4,150958,4,3,4,5,4,4,1,0,0,48,13,0
52,6,217210,11,9,6,8,2,2,0,0,0,40,39,0
23,4,72055,11,9,4,1,4,4,0,0,0,40,39,0
36,4,49626,11,9,2,4,0,4,1,0,0,40,39,0
39,4,186130,14,15,2,4,0,4,1,0,0,55,39,1
28,4,184477,8,11,0,3,1,4,1,0,0,60,39,0
37,4,196529,15,10,6,8,1,4,0,2354,0,40,0,0
